Loaded plugins: fastestmirror
check-static.x86_64                       0.9.8-1.1.el6                  base   
check_postgres.noarch                     2.19.0-1.el6                   epel   
checksec.noarch                           1.5-2.el6                      epel   
cheese.x86_64                             2.28.1-8.el6                   base   
chemtool.x86_64                           1.6.13-2.el6                   epel   
cherokee.i686                             1.2.103-3.el6                  epel   
cherokee.x86_64                           1.2.103-3.el6                  epel   
cherokee-devel.i686                       1.2.103-3.el6                  epel   
cherokee-devel.x86_64                     1.2.103-3.el6                  epel   
chicken.i686                              4.8.0.5-1.el6                  epel   
chicken.x86_64                            4.8.0.5-1.el6                  epel   
chicken-doc.x86_64                        4.8.0.5-1.el6                  epel   
chkrootkit.x86_64                         0.49-9.el6                     epel   
chm2pdf.noarch                            0.9.1-8.el6                    epel   
chmlib.i686                               0.40-3.el6                     epel   
chmlib.x86_64                             0.40-3.el6                     epel   
chmlib-devel.i686                         0.40-3.el6                     epel   
chmlib-devel.x86_64                       0.40-3.el6                     epel   
chrony.x86_64                             1.25-4.el6                     epel   
chrpath.x86_64                            0.13-7.el6                     base   
cifs-utils.x86_64                         4.8.1-19.el6                   base   
cim-schema.noarch                         2.22.0-2.1.el6                 base   
cim-schema-docs.noarch                    2.22.0-2.1.el6                 base   
cjet.x86_64                               0.8.9-9.1.el6                  base   
cjkuni-fonts-common.noarch                0.2.20080216.1-36.el6          base   
cjkuni-fonts-ghostscript.noarch           0.2.20080216.1-36.el6          base   
cjkuni-ukai-fonts.noarch                  0.2.20080216.1-36.el6          base   
cjkuni-uming-fonts.noarch                 0.2.20080216.1-36.el6          base   
ckeditor.noarch                           4.3.2-1.el6                    epel   
ckeditor-samples.noarch                   4.3.2-1.el6                    epel   
ckermit.x86_64                            9.0.301-1.el6                  epel   
cksfv.x86_64                              1.3.14-1.el6                   epel   
cl-asdf.noarch                            20101028-1.el6                 epel   
clac.noarch                               004-1.el6                      epel   
clamav.i686                               0.98.4-1.el6                   epel   
clamav.x86_64                             0.98.4-1.el6                   epel   
clamav-db.x86_64                          0.98.4-1.el6                   epel   
clamav-devel.i686                         0.98.4-1.el6                   epel   
clamav-devel.x86_64                       0.98.4-1.el6                   epel   
clamav-milter.x86_64                      0.98.4-1.el6                   epel   
clamav-unofficial-sigs.noarch             3.7.1-6.el6                    epel   
clamd.x86_64                              0.98.4-1.el6                   epel   
clamsmtp.x86_64                           1.10-6.el6                     epel   
clamz.x86_64                              0.5-0.el6                      epel   
clang.i686                                3.4-10.el6                     epel   
clang.x86_64                              3.4-10.el6                     epel   
clang-analyzer.noarch                     3.4-10.el6                     epel   
clang-devel.i686                          3.4-10.el6                     epel   
clang-devel.x86_64                        3.4-10.el6                     epel   
classads.i686                             1.0.8-1.el6                    epel   
classads.x86_64                           1.0.8-1.el6                    epel   
classads-devel.i686                       1.0.8-1.el6                    epel   
classads-devel.x86_64                     1.0.8-1.el6                    epel   
classads-static.i686                      1.0.8-1.el6                    epel   
classads-static.x86_64                    1.0.8-1.el6                    epel   
classpathx-jaf.x86_64                     1.0-15.4.el6                   base   
classpathx-jaf-javadoc.x86_64             1.0-15.4.el6                   base   
classpathx-mail.noarch                    1.1.1-9.4.el6                  base   
classpathx-mail-javadoc.noarch            1.1.1-9.4.el6                  base   
claws-mail.x86_64                         3.9.0-1.el6                    epel   
claws-mail-devel.i686                     3.9.0-1.el6                    epel   
claws-mail-devel.x86_64                   3.9.0-1.el6                    epel   
claws-mail-plugins.x86_64                 3.9.0-2.el6                    epel   
claws-mail-plugins-acpi-notifier.x86_64   3.9.0-2.el6                    epel   
claws-mail-plugins-address-keeper.x86_64  3.9.0-2.el6                    epel   
claws-mail-plugins-archive.x86_64         3.9.0-2.el6                    epel   
claws-mail-plugins-att-remover.x86_64     3.9.0-2.el6                    epel   
claws-mail-plugins-attachwarner.x86_64    3.9.0-2.el6                    epel   
claws-mail-plugins-bogofilter.x86_64      3.9.0-1.el6                    epel   
claws-mail-plugins-bsfilter.x86_64        3.9.0-2.el6                    epel   
claws-mail-plugins-clamd.x86_64           3.9.0-2.el6                    epel   
claws-mail-plugins-devel.i686             3.9.0-2.el6                    epel   
claws-mail-plugins-devel.x86_64           3.9.0-2.el6                    epel   
claws-mail-plugins-fancy.x86_64           3.9.0-2.el6                    epel   
claws-mail-plugins-fetchinfo.x86_64       3.9.0-2.el6                    epel   
claws-mail-plugins-gtkhtml2-viewer.x86_64 3.9.0-2.el6                    epel   
claws-mail-plugins-mailmbox.x86_64        3.9.0-2.el6                    epel   
claws-mail-plugins-newmail.x86_64         3.9.0-2.el6                    epel   
claws-mail-plugins-notification.x86_64    3.9.0-2.el6                    epel   
claws-mail-plugins-pdf-viewer.x86_64      3.9.0-2.el6                    epel   
claws-mail-plugins-perl.x86_64            3.9.0-2.el6                    epel   
claws-mail-plugins-pgp.x86_64             3.9.0-1.el6                    epel   
claws-mail-plugins-python.x86_64          3.9.0-2.el6                    epel   
claws-mail-plugins-rssyl.x86_64           3.9.0-2.el6                    epel   
claws-mail-plugins-smime.x86_64           3.9.0-1.el6                    epel   
claws-mail-plugins-spam-report.x86_64     3.9.0-2.el6                    epel   
claws-mail-plugins-spamassassin.x86_64    3.9.0-1.el6                    epel   
claws-mail-plugins-vcalendar.x86_64       3.9.0-2.el6                    epel   
clean.x86_64                              2.4-11.el6                     epel   
clean-doc.x86_64                          2.4-11.el6                     epel   
clean-extra-utils.x86_64                  0.1-3.el6                      epel   
clean-generics.x86_64                     2.4-11.el6                     epel   
clean-mersennetwister.x86_64              2.4-11.el6                     epel   
clean-network.x86_64                      2.4-11.el6                     epel   
clearsilver.x86_64                        0.10.5-15.el6                  epel   
clearsilver-devel.i686                    0.10.5-15.el6                  epel   
clearsilver-devel.x86_64                  0.10.5-15.el6                  epel   
clide.noarch                              0.9-3.el6                      epel   
clipit.x86_64                             1.4.2-6.el6                    epel   
clipper.i686                              2.1-11.20090714cvs.el6         epel   
clipper.x86_64                            2.1-11.20090714cvs.el6         epel   
clipper-devel.i686                        2.1-11.20090714cvs.el6         epel   
clipper-devel.x86_64                      2.1-11.20090714cvs.el6         epel   
clips.x86_64                              6.30.0-0.2.20090722svn.el6     epel   
clips-devel.i686                          6.30.0-0.2.20090722svn.el6     epel   
clips-devel.x86_64                        6.30.0-0.2.20090722svn.el6     epel   
clips-doc.noarch                          6.30.0-0.2.20090722svn.el6     epel   
clips-emacs.noarch                        6.30.0-0.2.20090722svn.el6     epel   
clips-libs.i686                           6.30.0-0.2.20090722svn.el6     epel   
clips-libs.x86_64                         6.30.0-0.2.20090722svn.el6     epel   
clips-xclips.x86_64                       6.30.0-0.2.20090722svn.el6     epel   
clipsmm.i686                              0.3.4-1.el6                    epel   
clipsmm.x86_64                            0.3.4-1.el6                    epel   
clipsmm-devel.i686                        0.3.4-1.el6                    epel   
clipsmm-devel.x86_64                      0.3.4-1.el6                    epel   
clipsmm-doc.noarch                        0.3.4-1.el6                    epel   
cln.i686                                  1.3.1-1.el6                    epel   
cln.x86_64                                1.3.1-1.el6                    epel   
cln-devel.i686                            1.3.1-1.el6                    epel   
cln-devel.x86_64                          1.3.1-1.el6                    epel   
cloc.noarch                               1.58-4.el6                     epel   
clojure.noarch                            1:1.5.1-1.el6                  epel   
clojure-compat.noarch                     1.2.1-2.el6                    epel   
cloog-ppl.i686                            0.15.7-1.2.el6                 base   
cloog-ppl.x86_64                          0.15.7-1.2.el6                 base   
cloog-ppl-devel.i686                      0.15.7-1.2.el6                 base   
cloog-ppl-devel.x86_64                    0.15.7-1.2.el6                 base   
cloud-init.noarch                         0.7.4-2.el6                    epel   
cloud-utils.x86_64                        0.27-10.el6                    epel   
cloud-utils-growpart.x86_64               0.27-10.el6                    epel   
cloudy.x86_64                             08.00-3.el6                    epel   
cloudy-devel.i686                         08.00-3.el6                    epel   
cloudy-devel.x86_64                       08.00-3.el6                    epel   
cloudy-devel-doc.noarch                   08.00-3.el6                    epel   
cloudy-doc.noarch                         08.00-3.el6                    epel   
cloudy-libs.i686                          08.00-3.el6                    epel   
cloudy-libs.x86_64                        08.00-3.el6                    epel   
clpbar.x86_64                             1.10.9-3.el6                   epel   
clucene-core.i686                         0.9.21b-1.el6                  base   
clucene-core.x86_64                       0.9.21b-1.el6                  base   
clucene-core-devel.i686                   0.9.21b-1.el6                  base   
clucene-core-devel.x86_64                 0.9.21b-1.el6                  base   
cluster-cim.x86_64                        0.16.2-28.el6                  base   
cluster-glue.x86_64                       1.0.5-6.el6                    base   
cluster-glue-libs.i686                    1.0.5-6.el6                    base   
cluster-glue-libs.x86_64                  1.0.5-6.el6                    base   
cluster-glue-libs-devel.i686              1.0.5-6.el6                    base   
cluster-glue-libs-devel.x86_64            1.0.5-6.el6                    base   
cluster-snmp.x86_64                       0.16.2-28.el6                  base   
clusterlib.i686                           3.0.12.1-59.el6_5.2            updates
clusterlib.x86_64                         3.0.12.1-59.el6_5.2            updates
clusterlib-devel.i686                     3.0.12.1-59.el6_5.2            updates
clusterlib-devel.x86_64                   3.0.12.1-59.el6_5.2            updates
clustershell.noarch                       1.6-1.el6                      epel   
clusterssh.noarch                         3.28-2.el6                     epel   
clutter.i686                              1.0.6-3.el6                    base   
clutter.x86_64                            1.0.6-3.el6                    base   
clutter-devel.i686                        1.0.6-3.el6                    base   
clutter-devel.x86_64                      1.0.6-3.el6                    base   
clutter-doc.noarch                        1.0.6-3.el6                    base   
clutter-gtk.i686                          0.10.2-2.el6                   base   
clutter-gtk.x86_64                        0.10.2-2.el6                   base   
clutter-gtk-devel.i686                    0.10.2-2.el6                   base   
clutter-gtk-devel.x86_64                  0.10.2-2.el6                   base   
cmake.x86_64                              2.6.4-5.el6                    base   
cmake-fedora.noarch                       1.2.7-1.el6                    epel   
cmake-gui.x86_64                          2.6.4-5.el6                    base   
cmake28.x86_64                            2.8.11.2-1.el6                 epel   
cmake28-gui.x86_64                        2.8.11.2-1.el6                 epel   
cman.x86_64                               3.0.12.1-59.el6_5.2            updates
cmdtest.noarch                            0.12-1.el6                     epel   
cminpack.i686                             1.3.1-1.el6                    epel   
cminpack.x86_64                           1.3.1-1.el6                    epel   
cminpack-devel.i686                       1.3.1-1.el6                    epel   
cminpack-devel.x86_64                     1.3.1-1.el6                    epel   
cmirror.x86_64                            2.02.100-8.el6                 base   
cmockery2.i686                            1.3.7-1.el6                    epel   
cmockery2.x86_64                          1.3.7-1.el6                    epel   
cmockery2-devel.i686                      1.3.7-1.el6                    epel   
cmockery2-devel.x86_64                    1.3.7-1.el6                    epel   
cnee.x86_64                               3.15-2.el6                     epel   
cntlm.x86_64                              0.35.1-4.el6                   epel   
cobbler.noarch                            2.4.4-1.el6                    epel   
cobbler-web.noarch                        2.4.4-1.el6                    epel   
codeblocks.x86_64                         10.05-2.el6                    epel   
codeblocks-contrib.x86_64                 10.05-2.el6                    epel   
codeblocks-contrib-devel.i686             10.05-2.el6                    epel   
codeblocks-contrib-devel.x86_64           10.05-2.el6                    epel   
codeblocks-contrib-libs.i686              10.05-2.el6                    epel   
codeblocks-contrib-libs.x86_64            10.05-2.el6                    epel   
codeblocks-devel.i686                     10.05-2.el6                    epel   
codeblocks-devel.x86_64                   10.05-2.el6                    epel   
codeblocks-libs.i686                      10.05-2.el6                    epel   
codeblocks-libs.x86_64                    10.05-2.el6                    epel   
codehaus-parent.noarch                    3-3.el6                        epel   
codemod.noarch                            1.0-1.20130508giteac2165.el6   epel   
coffee-script.noarch                      1.6.3-1.el6                    epel   
coffee-script-common.noarch               1.6.3-1.el6                    epel   
coffee-script-doc.noarch                  1.6.3-1.el6                    epel   
collada-dom.i686                          2.3-2.el6                      epel   
collada-dom.x86_64                        2.3-2.el6                      epel   
collada-dom-devel.i686                    2.3-2.el6                      epel   
collada-dom-devel.x86_64                  2.3-2.el6                      epel   
collectd.i686                             4.10.9-1.el6                   epel   
collectd.x86_64                           4.10.9-1.el6                   epel   
collectd-apache.x86_64                    4.10.9-1.el6                   epel   
collectd-dns.x86_64                       4.10.9-1.el6                   epel   
collectd-email.x86_64                     4.10.9-1.el6                   epel   
collectd-ipmi.x86_64                      4.10.9-1.el6                   epel   
collectd-mysql.x86_64                     4.10.9-1.el6                   epel   
collectd-nginx.x86_64                     4.10.9-1.el6                   epel   
collectd-nut.x86_64                       4.10.9-1.el6                   epel   
collectd-ping.x86_64                      4.10.9-1.el6                   epel   
collectd-postgresql.x86_64                4.10.9-1.el6                   epel   
collectd-rrdtool.x86_64                   4.10.9-1.el6                   epel   
collectd-sensors.x86_64                   4.10.9-1.el6                   epel   
collectd-snmp.x86_64                      4.10.9-1.el6                   epel   
collectd-virt.x86_64                      4.10.9-1.el6                   epel   
collectd-web.x86_64                       4.10.9-1.el6                   epel   
collectl.noarch                           3.7.3-1.el6                    epel   
colordiff.noarch                          1.0.9-3.el6                    epel   
colorize.noarch                           0.3.4-2.el6                    epel   
common-lisp-controller.noarch             7.4-2.el6                      epel   
commoncpp2.i686                           1.7.3-2.el6                    epel   
commoncpp2.x86_64                         1.7.3-2.el6                    epel   
commoncpp2-devel.i686                     1.7.3-2.el6                    epel   
commoncpp2-devel.x86_64                   1.7.3-2.el6                    epel   
compat-dapl.i686                          1:1.2.19-2.el6                 base   
compat-dapl.x86_64                        1:1.2.19-2.el6                 base   
compat-dapl-devel.i686                    1:1.2.19-2.el6                 base   
compat-dapl-devel.x86_64                  1:1.2.19-2.el6                 base   
compat-dapl-static.x86_64                 1:1.2.19-2.el6                 base   
compat-dapl-utils.x86_64                  1:1.2.19-2.el6                 base   
compat-db.i686                            4.6.21-15.el6                  base   
compat-db.x86_64                          4.6.21-15.el6                  base   
compat-db42.i686                          4.2.52-15.el6                  base   
compat-db42.x86_64                        4.2.52-15.el6                  base   
compat-db43.i686                          4.3.29-15.el6                  base   
compat-db43.x86_64                        4.3.29-15.el6                  base   
compat-expat1.i686                        1.95.8-8.el6                   base   
compat-expat1.x86_64                      1.95.8-8.el6                   base   
compat-gcc-34.x86_64                      3.4.6-19.el6                   base   
compat-gcc-34-c++.x86_64                  3.4.6-19.el6                   base   
compat-gcc-34-g77.x86_64                  3.4.6-19.el6                   base   
compat-glibc.x86_64                       1:2.5-46.2                     base   
compat-glibc-headers.x86_64               1:2.5-46.2                     base   
compat-libcap1.i686                       1.10-1                         base   
compat-libcap1.x86_64                     1.10-1                         base   
compat-libf2c-34.i686                     3.4.6-19.el6                   base   
compat-libf2c-34.x86_64                   3.4.6-19.el6                   base   
compat-libgfortran-41.i686                4.1.2-39.el6                   base   
compat-libgfortran-41.x86_64              4.1.2-39.el6                   base   
compat-libstdc++-296.i686                 2.96-144.el6                   base   
compat-libstdc++-33.i686                  3.2.3-69.el6                   base   
compat-libstdc++-33.x86_64                3.2.3-69.el6                   base   
compat-libtermcap.i686                    2.0.8-49.el6                   base   
compat-libtermcap.x86_64                  2.0.8-49.el6                   base   
compat-openldap.i686                      1:2.3.43-2.el6                 base   
compat-openldap.x86_64                    1:2.3.43-2.el6                 base   
compat-openmpi.i686                       1.4.3-1.1.el6                  base   
compat-openmpi.x86_64                     1.4.3-1.1.el6                  base   
compat-openmpi-devel.i686                 1.4.3-1.1.el6                  base   
compat-openmpi-devel.x86_64               1.4.3-1.1.el6                  base   
compat-openmpi-psm.x86_64                 1.4.3-1.1.el6                  base   
compat-openmpi-psm-devel.x86_64           1.4.3-1.1.el6                  base   
compat-opensm-libs.i686                   3.3.5-3.el6                    base   
compat-opensm-libs.x86_64                 3.3.5-3.el6                    base   
compat-readline5.i686                     5.2-17.1.el6                   base   
compat-readline5.x86_64                   5.2-17.1.el6                   base   
compat-readline5-devel.i686               5.2-17.1.el6                   base   
compat-readline5-devel.x86_64             5.2-17.1.el6                   base   
compat-readline5-static.x86_64            5.2-17.1.el6                   base   
compface.i686                             1.5.2-11.el6                   epel   
compface.x86_64                           1.5.2-11.el6                   epel   
compface-devel.i686                       1.5.2-11.el6                   epel   
compface-devel.x86_64                     1.5.2-11.el6                   epel   
compiz.i686                               0.8.2-24.el6                   base   
compiz.x86_64                             0.8.2-24.el6                   base   
compiz-bcop.noarch                        0.8.2-3.el6                    epel   
compiz-devel.i686                         0.8.2-24.el6                   base   
compiz-devel.x86_64                       0.8.2-24.el6                   base   
compiz-fusion.x86_64                      0.8.2-8.el6                    epel   
compiz-fusion-devel.i686                  0.8.2-8.el6                    epel   
compiz-fusion-devel.x86_64                0.8.2-8.el6                    epel   
compiz-fusion-extras.x86_64               0.8.2-6.el6                    epel   
compiz-fusion-extras-devel.i686           0.8.2-6.el6                    epel   
compiz-fusion-extras-devel.x86_64         0.8.2-6.el6                    epel   
compiz-fusion-extras-gnome.x86_64         0.8.2-6.el6                    epel   
compiz-fusion-gnome.x86_64                0.8.2-8.el6                    epel   
compiz-fusion-unsupported.x86_64          0.8.2-2.el6                    epel   
compiz-fusion-unsupported-devel.i686      0.8.2-2.el6                    epel   
compiz-fusion-unsupported-devel.x86_64    0.8.2-2.el6                    epel   
compiz-fusion-unsupported-gnome.x86_64    0.8.2-2.el6                    epel   
compiz-gnome.x86_64                       0.8.2-24.el6                   base   
compiz-manager.noarch                     0.6.0-11.el6                   epel   
compizconfig-backend-gconf.x86_64         0.8.2-4.el6                    epel   
compizconfig-backend-kconfig4.x86_64      0.8.4-3.el6                    epel   
compizconfig-python.x86_64                0.8.2-3.el6                    epel   
comps-extras.noarch                       17.8-1.el6                     base   
compton.x86_64                            0-0.1.20120603gitd52f7a0.el6   epel   
conky.x86_64                              1.8.1-2.el6                    epel   
conman.x86_64                             0.2.7-2.el6                    base   
conmux.noarch                             0.0-11.493svn.el6              epel   
conmux-client.noarch                      0.0-11.493svn.el6              epel   
conntrack-tools.x86_64                    0.9.13-3.el6                   epel   
console-bridge.i686                       0.1.4-2.el6                    epel   
console-bridge.x86_64                     0.1.4-2.el6                    epel   
console-bridge-devel.i686                 0.1.4-2.el6                    epel   
console-bridge-devel.x86_64               0.1.4-2.el6                    epel   
control-center.i686                       1:2.28.1-39.el6                base   
control-center.x86_64                     1:2.28.1-39.el6                base   
control-center-devel.i686                 1:2.28.1-39.el6                base   
control-center-devel.x86_64               1:2.28.1-39.el6                base   
control-center-extra.x86_64               1:2.28.1-39.el6                base   
control-center-filesystem.x86_64          1:2.28.1-39.el6                base   
coolkey.i686                              1.1.0-31.el6                   base   
coolkey.x86_64                            1.1.0-31.el6                   base   
coolkey-devel.i686                        1.1.0-31.el6                   base   
coolkey-devel.x86_64                      1.1.0-31.el6                   base   
copr-cli.noarch                           1.32-1.el6                     epel   
coreutils.x86_64                          8.4-31.el6_5.2                 updates
coreutils-libs.x86_64                     8.4-31.el6_5.2                 updates
corosync.x86_64                           1.4.1-17.el6_5.1               updates
corosynclib.i686                          1.4.1-17.el6_5.1               updates
corosynclib.x86_64                        1.4.1-17.el6_5.1               updates
corosynclib-devel.i686                    1.4.1-17.el6_5.1               updates
corosynclib-devel.x86_64                  1.4.1-17.el6_5.1               updates
corrida.x86_64                            0.96.11-5.el6                  epel   
couchdb.x86_64                            1.0.4-2.el6                    epel   
covered.x86_64                            0.7.7-1.el6                    epel   
cowsay.noarch                             3.03-8.el6                     epel   
cp2k.x86_64                               2.4-2.20130620svn12994.el6     epel   
cp2k-common.x86_64                        2.4-2.20130620svn12994.el6     epel   
cp2k-mpich2.x86_64                        2.4-2.20130620svn12994.el6     epel   
cp2k-openmpi.x86_64                       2.4-2.20130620svn12994.el6     epel   
cpanspec.noarch                           1.78-6.el6                     epel   
cpdup.x86_64                              1.17-1.el6                     epel   
cpl.i686                                  5.2.0-2.el6                    epel   
cpl.x86_64                                5.2.0-2.el6                    epel   
cpl-devel.i686                            5.2.0-2.el6                    epel   
cpl-devel.x86_64                          5.2.0-2.el6                    epel   
cpmtools.x86_64                           2.12-1.el6                     epel   
cpp.x86_64                                4.4.7-4.el6                    base   
cppad-devel.noarch                        20100101.4-1.el6               epel   
cppad-doc.noarch                          20100101.4-1.el6               epel   
cppcheck.x86_64                           1.63-2.el6                     epel   
cpphs.x86_64                              1.14-3.el6                     epel   
cppunit.i686                              1.12.1-3.1.el6                 base   
cppunit.x86_64                            1.12.1-3.1.el6                 base   
cppunit-devel.i686                        1.12.1-3.1.el6                 base   
cppunit-devel.x86_64                      1.12.1-3.1.el6                 base   
cppunit-doc.x86_64                        1.12.1-3.1.el6                 base   
cpqarrayd.x86_64                          2.3-12.el6                     epel   
cpufrequtils.i686                         007-6.el6                      base   
cpufrequtils.x86_64                       007-6.el6                      base   
cpufrequtils-devel.i686                   007-6.el6                      base   
cpufrequtils-devel.x86_64                 007-6.el6                      base   
cpuid.x86_64                              20140123-1.el6                 epel   
cpulimit.x86_64                           1.1-1.el6                      epel   
cpupowerutils.i686                        1.2-1.el6_5.1                  updates
cpupowerutils.x86_64                      1.2-1.el6_5.1                  updates
cpupowerutils-devel.i686                  1.2-1.el6_5.1                  updates
cpupowerutils-devel.x86_64                1.2-1.el6_5.1                  updates
cpuspeed.x86_64                           1:1.5-20.el6_4                 base   
crack.x86_64                              5.0a-14.el6                    epel   
cracklib.i686                             2.8.16-4.el6                   base   
cracklib-devel.i686                       2.8.16-4.el6                   base   
cracklib-devel.x86_64                     2.8.16-4.el6                   base   
cracklib-python.x86_64                    2.8.16-4.el6                   base   
crash.x86_64                              6.1.0-5.el6                    base   
crash-devel.i686                          6.1.0-5.el6                    base   
crash-devel.x86_64                        6.1.0-5.el6                    base   
crash-gcore-command.x86_64                1.0-5.el6                      base   
crash-trace-command.x86_64                1.0-4.el6                      base   
crda.x86_64                               1.1.1_2010.11.22-1.el6         base   
createrepo.noarch                         0.9.9-18.el6                   base   
createrepo_c.x86_64                       0.4.1-1.el6                    epel   
createrepo_c-devel.i686                   0.4.1-1.el6                    epel   
createrepo_c-devel.x86_64                 0.4.1-1.el6                    epel   
createrepo_c-libs.i686                    0.4.1-1.el6                    epel   
createrepo_c-libs.x86_64                  0.4.1-1.el6                    epel   
crlibm.i686                               1.0-0.4.beta4.el6              epel   
crlibm.x86_64                             1.0-0.4.beta4.el6              epel   
crlibm-devel.i686                         1.0-0.4.beta4.el6              epel   
crlibm-devel.x86_64                       1.0-0.4.beta4.el6              epel   
crm114.x86_64                             0-1.12.20090807.el6            epel   
crm114-emacs.x86_64                       0-1.12.20090807.el6            epel   
cronie-noanacron.x86_64                   1.4.4-12.el6                   base   
cronolog.x86_64                           1.6.2-10.el6                   epel   
cross-binutils-common.noarch              2.23.51.0.3-1.el6              epel   
cross-gcc-common.noarch                   4.7.2-2.aa.20121114svn.el6.1   epel   
crudini.noarch                            0.3-2.el6                      epel   
crudminer.noarch                          0.3.2-2.el6                    epel   
crypto-utils.x86_64                       2.4.1-24.2.el6                 base   
cryptopp.i686                             5.6.2-2.el6                    epel   
cryptopp.x86_64                           5.6.2-2.el6                    epel   
cryptopp-devel.i686                       5.6.2-2.el6                    epel   
cryptopp-devel.x86_64                     5.6.2-2.el6                    epel   
cryptopp-doc.noarch                       5.6.2-2.el6                    epel   
cryptopp-progs.x86_64                     5.6.2-2.el6                    epel   
cryptsetup-luks-devel.i686                1.2.0-7.el6                    base   
cryptsetup-luks-devel.x86_64              1.2.0-7.el6                    base   
cryptsetup-luks-libs.i686                 1.2.0-7.el6                    base   
cscope.x86_64                             15.6-6.el6                     base   
cscppc.x86_64                             1.0.3-1.el6                    epel   
csdiff.x86_64                             1.0.2-2.el6                    epel   
csmock.noarch                             1.0.7-1.el6                    epel   
csslint.noarch                            0.10.0-1.el6                   epel   
cswrap.x86_64                             1.0.3-1.el6                    epel   
csync2.x86_64                             1.34-10.el6                    epel   
ctags.x86_64                              5.8-2.el6                      base   
ctags-etags.x86_64                        5.8-2.el6                      base   
ctan-cm-lgc-fonts-common.noarch           0.5-17.1.el6                   base   
ctan-cm-lgc-roman-fonts.noarch            0.5-17.1.el6                   base   
ctan-cm-lgc-sans-fonts.noarch             0.5-17.1.el6                   base   
ctan-cm-lgc-typewriter-fonts.noarch       0.5-17.1.el6                   base   
ctan-kerkis-calligraphic-fonts.noarch     2.0-23.el6                     base   
ctan-kerkis-fonts-common.noarch           2.0-23.el6                     base   
ctan-kerkis-sans-fonts.noarch             2.0-23.el6                     base   
ctan-kerkis-serif-fonts.noarch            2.0-23.el6                     base   
ctapi-common.i686                         1.1-6.1.el6                    base   
ctapi-common.x86_64                       1.1-6.1.el6                    base   
ctdb.x86_64                               1.0.114.5-3.el6                base   
ctdb-devel.i686                           1.0.114.5-3.el6                base   
ctdb-devel.x86_64                         1.0.114.5-3.el6                base   
ctorrent.x86_64                           1.3.4-14.dnh3.3.2.el6          epel   
ctpl-devel.i686                           0.3.2-4.el6                    epel   
ctpl-devel.x86_64                         0.3.2-4.el6                    epel   
ctpl-doc.noarch                           0.3.2-4.el6                    epel   
ctpl-libs.i686                            0.3.2-4.el6                    epel   
ctpl-libs.x86_64                          0.3.2-4.el6                    epel   
cube.i686                                 4.2.2-1.el6                    epel   
cube.x86_64                               4.2.2-1.el6                    epel   
cube-devel.i686                           4.2.2-1.el6                    epel   
cube-devel.x86_64                         4.2.2-1.el6                    epel   
cube-doc.noarch                           4.2.2-1.el6                    epel   
cube-java.noarch                          4.2.2-1.el6                    epel   
culmus-aharoni-clm-fonts.noarch           0.103-7.el6                    base   
culmus-caladings-clm-fonts.noarch         0.103-7.el6                    base   
culmus-david-clm-fonts.noarch             0.103-7.el6                    base   
culmus-drugulin-clm-fonts.noarch          0.103-7.el6                    base   
culmus-ellinia-clm-fonts.noarch           0.103-7.el6                    base   
culmus-fonts-common.noarch                0.103-7.el6                    base   
culmus-fonts-compat.noarch                0.103-7.el6                    base   
culmus-frank-ruehl-clm-fonts.noarch       0.103-7.el6                    base   
culmus-miriam-clm-fonts.noarch            0.103-7.el6                    base   
culmus-miriam-mono-clm-fonts.noarch       0.103-7.el6                    base   
culmus-nachlieli-clm-fonts.noarch         0.103-7.el6                    base   
culmus-yehuda-clm-fonts.noarch            0.103-7.el6                    base   
cups.x86_64                               1:1.4.2-50.el6_4.5             base   
cups-bjnp.x86_64                          1.2.2-1.el6                    epel   
cups-devel.i686                           1:1.4.2-50.el6_4.5             base   
cups-devel.x86_64                         1:1.4.2-50.el6_4.5             base   
cups-libs.i686                            1:1.4.2-50.el6_4.5             base   
cups-libs.x86_64                          1:1.4.2-50.el6_4.5             base   
cups-lpd.x86_64                           1:1.4.2-50.el6_4.5             base   
cups-pdf.x86_64                           2.6.1-4.el6                    epel   
cups-php.x86_64                           1:1.4.2-50.el6_4.5             base   
cups-pk-helper.x86_64                     0.0.4-12.el6                   base   
cups-x2go.noarch                          3.0.0.4-2.el6                  epel   
curl.x86_64                               7.19.7-37.el6_5.3              updates
curlftpfs.x86_64                          0.9.2-14.el6                   epel   
curlpp.i686                               0.7.3-5.el6                    epel   
curlpp.x86_64                             0.7.3-5.el6                    epel   
curlpp-devel.i686                         0.7.3-5.el6                    epel   
curlpp-devel.x86_64                       0.7.3-5.el6                    epel   
cvs.x86_64                                1.11.23-16.el6                 base   
cvs-inetd.noarch                          1.11.23-16.el6                 base   
cvs2commons.noarch                        2.3.0-0.3.r4998svn.el6         epel   
cvs2git.noarch                            2.3.0-0.3.r4998svn.el6         epel   
cvs2svn.noarch                            2.3.0-0.3.r4998svn.el6         epel   
cvsgraph.x86_64                           1.6.1-8.el6                    epel   
cvsps.x86_64                              2.2-0.6.b1.el6                 base   
cxxtest.noarch                            3.10.1-5.el6                   epel   
cxxtest-doc.noarch                        3.10.1-5.el6                   epel   
cyrus-imapd.x86_64                        2.3.16-6.el6_2.5               base   
cyrus-imapd-devel.i686                    2.3.16-6.el6_2.5               base   
cyrus-imapd-devel.x86_64                  2.3.16-6.el6_2.5               base   
cyrus-imapd-utils.x86_64                  2.3.16-6.el6_2.5               base   
